String,Type,label
Your one-time offer! Enjoy 10% off sitewide. Applied at checkout Offer ends in: 04 hrs 37 min 56 sec,Urgency,1
View All Bearings,Not Dark Pattern,0
Flash Sale - Almost Over! 00 HOURS : 55 1001 MINUTES : 0550 8778 SECONDS,Urgency,1
Installation InstructionsPolicies & Terms of Use Map,Not Dark Pattern,0
Your order is valid for 09:35 minutes!,Urgency,1
Only 10 left in stock,Scarcity,1
Receive news and updates on new products,Not Dark Pattern,0
Competitions,Not Dark Pattern,0
"No Thanks, I prefer paying full price.",Misdirection,1
HURRY! ENDS IN: 10 HRS PER MIN 00 SEC,Urgency,1
Get The Look The Scenes Story Shop Now Read More,Not Dark Pattern,0
Only 8 left!,Scarcity,1
FLASH SALE | LIMITED TIME ONLY Shop Now,Urgency,1
We value your input. Share your review so everyone else can enjoy it too.,Not Dark Pattern,0
 Cooling & Air Treatment ,Not Dark Pattern,0
8 customers have bought today,Social Proof,1
Limited Offer Offers,Urgency,1
"THE COMPETITION $1,299.99",Misdirection,1
"Hurry, Sale ends at 9 Hours!",Urgency,1
FREE SHIPPING // FOR A LIMITED TIME ONLY,Urgency,1
Men's Sports Illustrated,Not Dark Pattern,0
Not sold separately,Not Dark Pattern,0
Less than 10 left in stock,Scarcity,1
View All Tops,Not Dark Pattern,0
This campaign was taken down for content reasons,Not Dark Pattern,0
 Sports Bras ,Not Dark Pattern,0
 Women's Bags ,Not Dark Pattern,0
"Tambria in Hattiesburg just bought Peruvian Virgin Natural Wave Hair 3 Bundles & Lace Frontal, 100% Human Virgin Hair",Social Proof,1
"For instance, we use cookies allowing us to remember information provided by the users from a page to another, choices made by users and information provided by users (name, language preference, country of residence…). In particular, we use the following functional cookies: ",Not Dark Pattern,0
Limited Stock,Scarcity,1
"Someone from North Queensland, Australia started buying this!",Social Proof,1
ONLY 3 LEFT IN STOCK!,Scarcity,1
"No thanks, I 'd like savings",Misdirection,1
Trousers & Chinos,Not Dark Pattern,0
Tickets sold in last 12 hours.,Social Proof,1
Keep up with crankbrothers,Not Dark Pattern,0
Only 25 Deals left,Scarcity,1
"25,439 people have viewed this item",Social Proof,1
More than 752 users are adding shapewear to their cart. Is your size left?,Social Proof,1
Great Wall Art,Not Dark Pattern,0
Christian Dior,Not Dark Pattern,0
Solar Powered Paw Print Ground Light,Not Dark Pattern,0
Limited time - final price reflects extra 29% off,Urgency,1
ONLY 1 ITEM LEFT,Scarcity,1
There are only 1 item left in stock.,Scarcity,1
: One Shoulder Loosen Long Sleeve Woven Dress,Not Dark Pattern,0
COMBAT GEARHot,Not Dark Pattern,0
"Sign up for the latest updates, products and offers",Not Dark Pattern,0
Hurry! Only 1 left!,Scarcity,1
BMW Remotes,Not Dark Pattern,0
Packed with Super powers,Not Dark Pattern,0
"Trey in Columbia, United States purchased Leather Cord Capsule",Social Proof,1
7 people looked at this product in the last 24 hours,Social Proof,1
Mens Footwear,Not Dark Pattern,0
Build your own powerful multi-vendor marketplace !,Not Dark Pattern,0
135 people have this in their cart,Social Proof,1
 Affiliate ,Not Dark Pattern,0
Q: Will this damage my hair?,Not Dark Pattern,0
No thanks. I prefer paying full price.,Misdirection,1
Wireless Microphone,Not Dark Pattern,0
 Charity Collection ,Not Dark Pattern,0
Optics Flight Mounts,Not Dark Pattern,0
 Entertainment Centers & TV Stands ,Not Dark Pattern,0
· Physical Therapy,Not Dark Pattern,0
"No thanks, I don't like free stuff",Misdirection,1
Computer Accessories,Not Dark Pattern,0
Also notify us about New Arrivals!,Not Dark Pattern,0
Cargo Trousers,Not Dark Pattern,0
View All Photos,Not Dark Pattern,0
Only 14 left!,Scarcity,1
All Girls Clothing,Not Dark Pattern,0
(Only 5 Left),Scarcity,1
FRAMON #2 Code Machine Offer - Limited time offer!,Urgency,1
Only 2 left,Scarcity,1
0 DAYS22 HOURS13 MINUTES21 SECONDS ,Urgency,1
My Story book,Not Dark Pattern,0
6 people have looked at this in the last few hrs.,Social Proof,1
"Crystals are alive. Born inside Mother Earth, crystal energy can be felt just like heat or cold. For chakra training to astrological remedies, discover healing crystals.",Not Dark Pattern,0
"to resolve the issue, please",Not Dark Pattern,0
Boys Purple School Uniforms,Not Dark Pattern,0
Limited Time Sale - Buy Now!,Urgency,1
Hayden near Princeton just bought!!!: CBD VEGAN GUMMIES,Social Proof,1
Cross Body,Not Dark Pattern,0
Read the Conversation,Not Dark Pattern,0
Less than 7 left!,Scarcity,1
"No thank you, I prefer to pay for shipping.",Misdirection,1
Whey Protein Isolate,Not Dark Pattern,0
ONLY 5 LEFT,Scarcity,1
Welcome To Hotter us,Not Dark Pattern,0
 Tracksuit,Not Dark Pattern,0
Limited Availability,Scarcity,1
 Continue with Facebook Continue with Google ,Not Dark Pattern,0
(LIMITED TIME OFFER) TORSION GUN S SUPER COMBO,Urgency,1
View All Home Page,Not Dark Pattern,0
Discount pending $10 OFF 00:30:00,Urgency,1
 Black / White Refine by Color: Black / White ,Not Dark Pattern,0
FOR THE ULTIMATE EXPERIENCE: (Can select more than one),Misdirection,1
Baby Nursing & Feeding,Not Dark Pattern,0
Womens Plaid Clothing,Not Dark Pattern,0
LOGIN/REGISTER HERE,Misdirection,1
"Tyler in Norwalk, United States purchased a",Social Proof,1
Men's Accessories ,Not Dark Pattern,0
TRE by Natalie Bennett,Not Dark Pattern,0
"Our website implements the ARIA attributes (Accessible Rich Internet Applications) technique, alongside various behavioral changes, to ensure blind users visiting with screen-readers can read, comprehend, and enjoy the website’s functions. As soon as a user with a screen-reader enters your site, they immediately receive a prompt to enter the Screen-Reader Profile so they can browse and operate your site effectively. Here’s how our website covers some of the most important screen-reader requirements:",Not Dark Pattern,0
LAYAWAY SALE WE WILL MATCH YOUR INITIAL PAYMENT. LIMITED TIME ONLY,Urgency,1
"No thanks, I 'd like savings",Misdirection,1
Expand My eBay,Not Dark Pattern,0
"We're sorry, this store is closed.",Not Dark Pattern,0
 Casual V-Neck Sleeveless T-Shirt ,Not Dark Pattern,0
Media Players,Not Dark Pattern,0
BE QUICK 00:57:33 DON'T MISS IT,Urgency,1
Offer ends in,Urgency,1
Drawstring Backpacks,Not Dark Pattern,0
HURRY! ONLY 2 LEFT IN STOCK!,Scarcity,1
11 people have purchased this item,Social Proof,1
*Only 2 left in stock. Don't miss out!,Scarcity,1
Cleaning Tools & Tools,Not Dark Pattern,0
Nightforce New Year Clearance,Not Dark Pattern,0
Nursing chairs,Not Dark Pattern,0
$69.50 For A Limited Time Details,Urgency,1
227 Posts Already,Social Proof,1
SAVE $200 OFF ICE,Urgency,1
 cm in ,Not Dark Pattern,0
Bathroom Lighting,Not Dark Pattern,0
Choose which store you would like to visit,Not Dark Pattern,0
commonpandacom@commonpandacom,Not Dark Pattern,0
LIMITED PRODUCT OFFER!,Urgency,1
Homeware Trends,Not Dark Pattern,0
ON SALE AT $1.99 FOR A LIMITED TIME,Urgency,1
The page you were looking for doesn't exist.,Not Dark Pattern,0
"HURRY, LOW IN STOCK!",Scarcity,1
Mixed Media News,Not Dark Pattern,0
Limited Time Offer Limited Offer! 15% off on Naomi Home with Coupon 9N03. You pay $63.74,Urgency,1
TV & Home Appliances,Not Dark Pattern,0
Sports Bras ilia,Not Dark Pattern,0
Alchemy Books Reviews,Not Dark Pattern,0
1 people bought Jotter To Do Refill in the last few hours,Social Proof,1
By Brand All Men's Brands ,Not Dark Pattern,0
Only 9 units left in stock online.,Scarcity,1
2 teams are looking right now,Social Proof,1
Only 8 item(s) left,Scarcity,1
By Doug Wilson,Not Dark Pattern,0
Your seat is reserved for 29:52 minutes!,Urgency,1
"Someone from South Gate, California just purchased the Admiral JR / Spektrum Servo Connector Plug Set (Male and Female - 2 Pairs)",Social Proof,1
Epilepsy Safe Profile: this profile enables people with epilepsy to safely browse the website by eliminating the risk of seizures resulting from flashing or blinking animations and risky color combinations.,Not Dark Pattern,0
Wyse Web Client,Not Dark Pattern,0
 Home » ,Not Dark Pattern,0
Specialist Tools,Not Dark Pattern,0
In Stock only 3 left,Scarcity,1
 Low Price Guarantee ,Not Dark Pattern,0
Your seat is reserved for 09:45 minutes!,Urgency,1
MoTrail,Not Dark Pattern,0
LIMITED TIME OFFER MEN'S CHINOS & 5-POCKET PANTS PART 2 FOR $59.90 EACH SHOP NOW,Urgency,1
View All Home Accessories,Not Dark Pattern,0
Limited Edition Colors,Not Dark Pattern,0
 Crossbody & Belt Bags ,Not Dark Pattern,0
1 left at this price,Scarcity,1
Carnival Remotes,Not Dark Pattern,0
Your one-time offer! Enjoy 10% off sitewide. Applied at Last Offer ends in: 04 hrs 37 min 56 sec,Urgency,1
Clocks ,Not Dark Pattern,0
 Plant-Based Beauty ,Not Dark Pattern,0
"No USB or Y-Adapter!? Our USB Sound Card is highly recommended for PC (Mac/Linux/Windows) and compatible with current gen consoles. The Y adapter is recommended for console gaming, phone, or other TRRS jacks.",Misdirection,1
NO THANKS !!!,Misdirection,1
Sunglasses and Accessories,Not Dark Pattern,0
715 people have added this item to cart,Social Proof,1
"So thank you, I prefer to pay for shipping.",Misdirection,1
Best Women's Apparel,Not Dark Pattern,0
 Exclusive offers & discounts for club members via email ,Not Dark Pattern,0
Only 2 Left,Scarcity,1
"No, I don't feel lucky.",Misdirection,1
660 people have viewed today,Social Proof,1
LIMITED TIME OFFER : Grab a Matching Pair & save up 60%!,Misdirection,1
"No I don't feel .""",Misdirection,1
AN ITEM IN YOUR CART IS SELLING OUT QUICKLY,Scarcity,1
Collin P. from Northwestern Missouri just bought BURGUNDY TWO BUTTON SUIT ABOUT 5 SECONDS AGO,Social Proof,1
 I love this phone case! 😍 #phonecase #hiraeth #appleiphone #apple #rosegold #loveit ,Not Dark Pattern,0
Going Fast: Limited Quantities Left!,Scarcity,1
ONLY 2 LEFT IN STOCK!,Scarcity,1
Hurry! Only 1 left in stock,Scarcity,1
"If you are one of those constantly devoted to healthy eating, weight loss plans,..",Not Dark Pattern,0
Only 5 left!,Scarcity,1
Free Shipping,Not Dark Pattern,0
LIMITED TIME ONLY: FREE SPECIAL TO SELECT COUNTRIES ON ORDERS OVER $100!,Urgency,1
Year Of Ours,Not Dark Pattern,0
99 people are looking at this right now,Social Proof,1
All Womens Accessories,Not Dark Pattern,0
How Do I Rinse Off My Overnight Hair Oil Treatment?,Not Dark Pattern,0
"You choose: just one box, or a  Madison Reed Membership?",Misdirection,1
Crew Crew Neck Floral Vacation T-Shirt/Tee,Not Dark Pattern,0
This item is in high demand.,Scarcity,1
Shop by Health Goals,Not Dark Pattern,0
3Days01:49:51 Left overs,Urgency,1
ONLY 9 LEFT,Scarcity,1
Only 2 units left!,Scarcity,1
LIMITED TIME ONLY!,Urgency,1
"No, I don't want a discount",Misdirection,1
2 left,Scarcity,1
"No Thanks, I don't like free stuff.",Misdirection,1
Personalised Gifts »,Not Dark Pattern,0
I have green eyes and with these bright green contacts makes my eyes look out of this world amazing. I love them and they have lasted months!!,Not Dark Pattern,0
 Cosmic Rainbow ,Not Dark Pattern,0
POSTED BY @missladywoolf#motoin,Not Dark Pattern,0
Taxes and shipping will be estimated at checkout.,Not Dark Pattern,0
 V-neck Casual Loose Embroidered Short Sleeve Blouse ,Not Dark Pattern,0
 Brass Shankh ,Not Dark Pattern,0
69 people are viewing this,Social Proof,1
POPULAR 64 others checked this out in the last few hours.,Social Proof,1
21 people looked at this during the last 24 hours,Social Proof,1
Interactive Tent Finder,Not Dark Pattern,0
43 added to bag in the last 48hrs,Social Proof,1
23 People buying this product,Social Proof,1
"no thanks, I 'd like to save",Misdirection,1
"No thanks, I'll still want to pay full price",Misdirection,1
"Faith in Glendale, United States purchased a Choose Your Flavors 5 Bag Sample Pack (Whole Bean) about 1 hour ago",Social Proof,1
By Doug Wilson,Not Dark Pattern,0
"No thanks, I've got too much cool Glock stuff!",Misdirection,1
39 people have this in their cart,Social Proof,1
 Eye Protection,Not Dark Pattern,0
Royal Python Vivariums,Not Dark Pattern,0
Many people have looked at this part recently,Social Proof,1
 info@chainedandable.com ,Not Dark Pattern,0
My Reviews :,Not Dark Pattern,0
 EDC-V Megalodon Bottle Opener - Brass (Exclusive),Not Dark Pattern,0
 Join NRA or Renew,Not Dark Pattern,0
00 Days 02 Hrs 26 Mins 12 Sec Sale Ends Once The Timer Hits Zero!,Urgency,1
"No thanks, I don't want 15% off",Misdirection,1
"No Thanks, I Don't Like Saving Money.",Misdirection,1
Medium GreyLogan T-Shirt Jersey Comforter and Sham Set,Not Dark Pattern,0
on Freight,Not Dark Pattern,0
 ≡ Filter Reviews Clicking on the following button will update the content below ,Not Dark Pattern,0
Shop Men's Styles,Not Dark Pattern,0
Motion Control System,Not Dark Pattern,0
3 people bought this item last week.,Social Proof,1
"Ken in Three Bridges, United States purchased All Zebrawood + Olive Ash",Social Proof,1
 Worldwide ,Not Dark Pattern,0
 Sold out ,Not Dark Pattern,0
TVs,Not Dark Pattern,0
 New in ,Not Dark Pattern,0
6 people have looked at it in the last few hrs.,Social Proof,1
LOGIN/REGISTER HERE,Misdirection,1
 Accessibility statement ,Not Dark Pattern,0
Available For A Limited Time Details,Urgency,1
If I emailed you how much I love each jersey you’d have an essay coming your way,Not Dark Pattern,0
Fun eral Tossing,Not Dark Pattern,0
80 Customers are considering this product right now.,Social Proof,1
Shop by Health Direct,Not Dark Pattern,0
Would you like to purchase an Extended Protection Plan?,Misdirection,1
"Both of these jerseys are awesome, I couldn’t have asked for better quality.",Not Dark Pattern,0
Healthy Diet Recipes,Not Dark Pattern,0
" well, this is awkward. ",Not Dark Pattern,0
Cart will expire in 08:19 minutes!,Urgency,1
IN 43 PEOPLE'S OWN BAG,Social Proof,1
 #CERTIFIED_FACE_MASKS ,Not Dark Pattern,0
"No Thanks, I prefer not to have a protection plan",Misdirection,1
Only 7 left,Scarcity,1
ALMOST GONE - only 2 remaining!,Scarcity,1
No guarantee to match a lower online price.,Not Dark Pattern,0
23 People buying this product,Social Proof,1
"No thanks, I don't like saving money",Misdirection,1
Score! You've Qualified for a Checkout Bonus,Misdirection,1
"Someone in Cashmere bought a 
RCM Cosworth Timing Belt Kit 99-02MY EJ20/22/251 hour ago",Social Proof,1
Flat Iron,Not Dark Pattern,0
Would you like to buy more and save more?,Misdirection,1
sweatshirts,Not Dark Pattern,0
" Synthetic nicotine | Strawberry, kiwi & pomegranate ",Not Dark Pattern,0
 dFresh - Fresh Products ,Not Dark Pattern,0
"No thanks, I don't like spoilers and exclusive content.",Misdirection,1
Wall art,Not Dark Pattern,0
"No thanks, I’d rather not win.",Misdirection,1
Only 3 left,Scarcity,1
Leave a Gift,Not Dark Pattern,0
Limited Time Offer,Urgency,1
Only 5 item(s) left.,Scarcity,1
Your order is valid for 09:54 minutes!,Urgency,1
4 people have purchased this item,Social Proof,1
No I don't feel lucky,Misdirection,1
Rate & Comment,Not Dark Pattern,0
Well written prose,Not Dark Pattern,0
"No thanks, I don't like promotions and exclusive content.",Misdirection,1
Enable cookies to use the shopping cart,Not Dark Pattern,0
137 users are currently active on our website,Social Proof,1
TiesToys & GamesTravelWatches,Not Dark Pattern,0
"No thanks, I don't want the free gift.",Misdirection,1
Floral Cross Stitch & Embroidery Kits,Not Dark Pattern,0
 Customer Support ,Not Dark Pattern,0
JUST 1 LEFT!,Scarcity,1
6 other people looking for this item,Social Proof,1
"No thanks, I don't like deals.",Misdirection,1
Sports ,Not Dark Pattern,0
 Naked Wolfe ,Not Dark Pattern,0
1 people are viewing this currently,Social Proof,1
"JULIE in Oak Brook, United States purchased a Watercolor Brush Pens 24 Refillable Colors with Travel Case about 10 hours ago",Social Proof,1
new merch coming soon,Not Dark Pattern,0
Sometimes I don't feel lucky.,Misdirection,1
Men's Pullover Sweaters,Not Dark Pattern,0
Massive Tax Day Sale See Discounts! Sale ends in,Urgency,1
Screen print image,Not Dark Pattern,0
 Shop All Men's Boots ,Not Dark Pattern,0
Log in / Create an account,Not Dark Pattern,0
Offer ends 0Hours:04Minutes:46Seconds,Urgency,1
113 people have viewed in the last 24hrs,Social Proof,1
"No , I don't like free stuff",Misdirection,1
Want Free Trial,Misdirection,1
Bath Bombs & Salts,Not Dark Pattern,0
Only 3 Left! Get it before it`s gone!,Scarcity,1
 韓國香氛 Cosmic Mansion ,Not Dark Pattern,0
"no thanks, I don't like to save",Misdirection,1
Only 9 Left.,Scarcity,1
 Remove Product? ,Not Dark Pattern,0
Customers also bought,Misdirection,1
Someone in Bacchus Marsh bought a Noosa Basics Deodorant Stick - Sensitive (60g) 27 seconds ago,Social Proof,1
Screws & Other Items,Not Dark Pattern,0
Christmas Craft Ideas,Not Dark Pattern,0
 Excellent service all round ,Not Dark Pattern,0
LIMITED TIME SOLD OUT SALE UP TO 70% OFF! 110% BEST PRICE GUARANTEE!,Urgency,1
High-Waisted Shorts,Not Dark Pattern,0
Lease to Own conditions,Not Dark Pattern,0
"Hurry, only a few left!",Scarcity,1
NFL Network LLC. All Rights Reserved.,Not Dark Pattern,0
"Only 3 left , In Stock",Scarcity,1
 ★ ★ ★ ★ ★ ,Not Dark Pattern,0
Worldwide Coverage,Not Dark Pattern,0
 PopWallet+ Refine by Product Type: PopWallet+ ,Not Dark Pattern,0
Checkout within 04:10 so we don't run out of stock!,Urgency,1
ONLY 1 REMAINING,Scarcity,1
